.	17	3325	133431	579895	1055728	1523522	2018158	2532904	3115041	3771294	4443572	5234239	6113682	7110071	8291223	9537207	10953533	12609934	14391311	16573552	18827877	21524744	24500842	27878202	31658121	35641623	40281405	45779939	51677822	58989045	67667256	78687036	92095217	114515616	165720954	343881344	368554703	
.	18	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	18	117653	230539	656348	1111910	1563961	2048464	2556372	3127987	3776006	4441972	5229672	6104590	7095460	8272573	9513141	10925945	12578182	14355785	16539067	18791614	21488914	24464710	27845336	31624008	35612780	40259151	45769193	51667939	58985289	67670642	78678943	92111882	114544361	165748506	343819261	368554703	
.	19	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	19	1842	131718	586787	1070457	1544336	2046124	2568388	3158140	3821267	4499690	5299007	6185736	7186484	8379120	9633030	11059157	12721796	14510656	16705120	18972978	21680542	24668101	28058096	31849098	35847951	40522076	46055159	51978853	59335480	68070906	79119803	92608640	115095850	166280653	343514347	368554703	
.	20	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	20	1037	123765	572042	1048728	1520098	2018814	2538351	3124466	3784871	4462378	5257320	6143113	7143874	8332240	9582583	11004923	12664107	14447136	16633266	18896278	21592230	24572620	27956012	31739590	35733967	40391200	45905997	51815259	59156532	67871381	78905833	92386032	114856375	166024103	343412792	368554703	
.	21	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	21	6518	127695	578532	1056216	1526348	2024859	2547311	3133765	3795566	4474309	5271632	6156585	7158633	8348349	9597830	11024637	12685444	14476780	16667874	18930004	21634467	24623180	28008866	31798600	35795949	40456273	45977182	51883179	59229189	67946600	78982650	92481942	115001149	166188598	343334438	368554703	
.	22	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	22	16504	197907	712047	1252007	1763090	2295085	2835513	3445585	4128574	4821774	5636884	6539093	7555204	8761834	10025068	11464463	13135248	14935530	17133091	19412721	22120526	25114595	28504398	32294008	36301285	40979761	46509304	52429068	59783220	68527152	79558336	93073709	115581566	166665511	343045541	368554703	
.	23	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	23	11681	145079	616072	1114479	1600313	2113394	2645345	3243485	3915473	4603134	5410429	6309019	7318749	8519169	9777705	11213997	12885789	14685229	16884296	19161203	21876031	24867620	28262499	32058361	36066625	40738001	46276754	52199857	59564509	68317673	79372189	92920651	115465748	166610039	343062012	368554703	
.	24	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	24	1546	130726	601799	1097148	1583569	2098127	2634416	3234758	3909275	4600290	5410986	6312463	7329806	8533594	9800926	11244461	12920844	14727382	16930680	19219136	21942443	24948303	28356557	32163517	36187086	40892067	46453384	52405169	59791915	68578585	79654965	93237439	115822713	166959443	342946861	368554703	
.	25	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	25	1000	128460	606460	1109517	1603639	2125639	2669067	3274681	3955463	4653346	5468608	6374008	7395823	8604447	9873015	11322562	13003010	14813655	17019279	19307988	22028563	25033773	28441735	32242052	36262387	40952862	46508045	52444298	59829514	68621444	79694190	93290811	115887750	167027154	342795893	368554703	
.	26	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	26	16136	151443	647565	1168564	1676618	2211664	2762699	3377967	4068203	4773086	5598458	6515546	7547830	8767743	10044083	11504918	13194714	15017860	17232629	19537772	22267063	25287308	28707173	32518120	36557599	41270087	46849750	52807638	60223059	69042697	80134394	93772758	116379491	167444317	342556865	368554703	
.	27	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	27	5145	145173	650370	1181641	1697637	2238288	2796877	3417891	4117417	4826628	5660149	6583949	7622365	8851026	10134319	11601875	13300036	15130631	17352693	19665948	22408420	25436190	28868100	32696086	36746008	41477202	47070949	53045763	60478890	69321214	80426600	94090596	116720318	167747220	342452729	368554703	
.	28	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
