.	12	1311	1651	2180	21210	91423	136051	202336	256192	320896	399074	468796	590602	672997	795943	950648	1108711	1318209	1491509	1781381	2062434	2439290	2877566	3366494	3928789	4635208	5578158	6590263	7791680	13879324	15833068	18124497	21158310	25485876	32716608	42912360	60115272	150630317	639916122	642057427	
.	13	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	13	1354	1664	2142	18217	76406	114015	169459	214058	268596	335551	395125	500330	571356	675467	811064	947731	1136053	1286247	1543359	1795305	2130036	2527211	2967875	3483620	4132609	5001984	5948815	7061373	12677355	14488949	16670278	19557032	23737181	30746281	40615757	57246973	145781115	640030950	642057427	
.	14	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	14	1025	1310	1811	14635	59856	90270	134010	169954	213790	267018	315743	401832	461116	548558	662136	778303	938188	1066986	1288377	1507829	1801368	2153620	2545936	3009699	3592415	4384191	5250782	6267065	11927530	13607514	15653705	18374955	22344402	29071361	38570363	54652226	141220984	639975295	642057427	
.	15	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	15	1093	1409	1909	15681	65454	98448	145976	184669	232613	290127	342163	434757	497918	590122	711359	833289	1003409	1139069	1371779	1601514	1907091	2275086	2681487	3163915	3767179	4585265	5479201	6523961	12051283	13768192	15867957	18652151	22715037	29576458	39221553	55451814	142217145	640014174	642057427	
.	16	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	16	1060	1388	1884	16143	68240	102011	151558	191751	241662	301523	356052	452145	517708	614086	740604	867503	1043140	1183666	1423902	1661382	1977706	2354762	2773109	3267407	3885154	4721954	5633846	6703754	12238126	13989086	16115190	18935824	23036028	29948574	39670916	56066298	143767412	640021207	642057427	
.	17	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	17	992	1269	1726	15017	63816	96421	143647	182182	229689	286914	339609	430751	494534	588931	708235	832350	999029	1137442	1370428	1600249	1907934	2273927	2683371	3162496	3765180	4580340	5468355	6515980	12326669	14065376	16136297	18901204	22892602	29639199	39197389	55447654	143450943	639909328	642057427	
.	18	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	18	929	1302	1853	15783	67485	101808	151427	191956	242713	302389	357321	453470	520335	619216	744230	873251	1047950	1191726	1434763	1673828	1995542	2375372	2799406	3297542	3923516	4767310	5683771	6766909	12421302	14202726	16334471	19168153	23261416	30160185	39935290	56530748	145968924	640059578	642057427	
.	19	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
