.	0	2	14	21	27	32	
A	17	24592	49224	50283	98266	1093920	
A	18	14	21	27	32	36	
A	18	22113	40521	41207	85435	1062998	
A	19	14	21	27	32	36	
A	19	23413	42034	42689	87910	1062977	
A	20	14	21	27	32	36	
A	20	24243	42659	43187	87067	1055942	
A	21	14	21	27	32	36	
A	21	33373	57823	58361	103613	1070883	
A	22	14	21	27	32	36	
A	22	25175	40679	40988	84495	1048176	
A	23	14	21	27	32	36	
A	23	27345	42620	42877	87029	1069076	
A	24	14	21	27	32	36	
A	24	34970	58091	58311	104500	1096364	
A	25	14	21	27	32	36	
A	25	36073	59437	59618	105745	1093759	
A	26	14	21	27	32	36	
A	26	30167	44021	44164	88808	1070882	
A	27	14	21	27	32	36	
A	27	31751	45728	45864	92078	1065334	
A	28	14	21	27	32	36	
A	28	33235	46260	46399	93393	1049470	
A	29	14	21	27	32	36	
A	29	35428	48319	48476	98143	1059584	
A	30	14	21	27	32	36	
A	30	38767	51979	52179	104418	1060198	
A	31	14	21	27	32	36	
A	31	39735	52538	52737	105984	1057842	
A	32	14	21	27	32	36	
A	32	41174	53859	54131	109095	1067542	
A	33	14	21	27	32	36	
A	33	43069	56392	56722	112530	1066255	
A	34	14	21	27	32	36	
A	34	44852	59079	59410	117155	1071627	
A	35	14	21	27	32	36	
A	35	46352	61859	62213	120711	1077459	
A	36	14	21	27	32	36	
A	36	47865	66189	66589	123099	1075267	
A	37	14	21	27	32	36	
A	37	47102	70639	70969	123022	1068146	
A	38	14	21	27	32	36	
A	38	48605	78681	78973	127690	1067018	
A	39	14	21	27	32	36	
A	39	50121	84338	84662	131741	1059359	
A	40	14	21	27	32	36	
A	40	54656	91644	92238	141646	1055854	
A	41	14	21	27	32	36	
A	41	60198	96770	97817	152347	1058616	
A	42	14	21	27	32	36	
A	42	63977	101024	103100	162653	1055066	
A	43	14	21	27	32	36	
A	43	66905	103587	107062	172181	1061553	
A	44	14	21	27	32	36	
A	44	71599	108145	113598	184768	1072604	
A	45	14	21	27	32	36	
A	45	74899	110502	117541	193630	1069751	
A	46	14	21	27	32	36	
A	46	78026	112717	121517	204143	1069640	
A	47	14	21	27	32	36	
A	47	81196	115860	126040	213586	1071128	
A	48	14	21	27	32	36	
A	48	83249	117412	128367	218408	1059800	
A	49	14	21	27	32	36	
A	49	85077	118505	129774	222487	1055265	
A	50	14	21	27	32	36	
A	50	86293	118385	130129	225257	1058800	
A	51	14	21	27	32	36	
A	51	87079	119172	130889	230032	1055964	
A	52	14	21	27	32	36	
A	52	88808	121341	133298	232573	1059955	
A	53	14	21	27	32	36	
A	53	91906	126140	139311	244427	1067060	
A	54	14	21	27	32	36	
A	54	93507	128703	143495	256008	1064637	
A	55	14	21	27	32	36	
A	55	96925	132912	149017	266725	1067414	
A	56	14	21	27	32	36	
A	56	99475	135287	153861	281257	1068183	
A	57	14	21	27	32	36	
A	57	101382	138054	158135	290329	1064137	
A	58	14	21	27	32	36	
A	58	103739	140219	162773	300319	1059032	
A	59	14	21	27	32	36	
A	59	105161	142402	165728	307417	1056266	
A	60	14	21	27	32	36	
A	60	105825	143316	167653	309850	1050183	
A	61	14	21	27	32	36	
A	61	107863	146518	171745	316318	1053403	
A	62	14	21	27	32	36	
A	62	109570	148802	175166	320813	1053864	
A	63	14	21	27	32	36	
A	63	111756	150991	177492	325607	1059391	
A	64	14	21	27	32	36	
A	64	113565	153548	181611	331420	1066096	
A	65	14	21	27	32	36	
A	65	118325	156427	184788	337636	1067079	
A	66	14	21	27	32	36	
A	66	120138	157199	186475	340114	1061425	
A	67	14	21	27	32	36	
A	67	123274	159593	189398	345010	1058876	
A	68	14	21	27	32	36	
A	68	126921	162425	192004	349924	1059774	
A	69	14	21	27	32	36	
A	69	130727	165738	195679	355590	1057766	
A	70	14	21	27	32	36	
A	70	132999	166851	196919	357935	1053807	
A	71	14	21	27	32	36	
A	71	136783	169513	200063	363635	1055412	
A	72	14	21	27	32	36	
A	72	140897	172101	203751	368929	1056504	
A	73	14	21	27	32	36	
A	73	145740	176469	209427	379084	1062549	
