A	282	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	282	9403	11486	13399	15630	17841	20429	23390	26377	29030	32152	35012	37727	40230	42845	45389	48022	51075	54151	57679	60860	65336	69319	73736	79077	84573	91931	98007	105284	114265	121827	132309	143277	156236	167730	182387	194103	222242	240865	272502	1584851	
A	283	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	283	9590	11673	13575	15954	18327	20921	23854	26761	29466	32341	35291	38017	40504	43185	45813	48467	51496	54511	58109	61292	65688	69832	74351	79852	85380	92746	98948	106207	115382	122865	133348	144303	157467	169099	183647	195359	223802	242510	273823	1585445	
A	284	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	284	9477	11652	13516	15810	18049	20710	23731	26678	29342	32313	35192	37933	40462	43202	45796	48558	51609	54615	57966	61191	65686	69940	74370	79692	85206	92677	98900	106365	115448	123050	133581	144410	157571	169429	183809	195461	223714	242312	273250	1570127	
A	285	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	285	9844	12110	14029	16415	18849	21465	24583	27557	30385	33374	36316	39169	41779	44463	47098	49822	52953	55972	59472	62870	67396	71526	76168	81648	87256	94837	101034	108547	117779	125483	136262	147358	160741	172637	187331	199243	227857	246747	278601	1583392	
A	286	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	286	9815	12112	14148	16549	18922	21525	24590	27645	30442	33574	36409	39214	41803	44594	47219	49949	53020	56133	59785	63228	67785	71729	76246	81971	87580	95276	101591	109225	118606	126606	137415	148724	161965	173998	188953	200959	229862	249069	281055	1583711	
A	287	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	287	10008	12313	14436	16998	19499	22149	25294	28270	31133	34366	37435	40254	42997	45778	48423	51213	54365	57573	61296	64711	69273	73461	78059	83762	89463	97303	103599	111157	120593	128523	139220	150340	163862	175697	190439	202484	231276	250179	282158	1571437	
A	288	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	288	10078	12413	14459	16981	19374	22026	25140	28164	31045	34282	37315	40111	42748	45630	48337	51072	54232	57491	61214	64645	69354	73527	78157	83931	89583	97352	103790	111357	120699	128765	139726	151042	164530	176658	191778	203610	232838	252153	284582	1585153	
A	289	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	289	10277	12721	14784	17224	19713	22462	25662	28778	31778	34995	38144	41071	43748	46676	49317	52169	55357	58674	62477	65983	70816	75002	79732	85576	91386	99188	105621	113395	122793	130816	141880	153295	167022	179214	194325	206649	235908	255306	288059	1586611	
A	290	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	290	10479	12854	15004	17521	20161	22985	26170	29304	32269	35554	38619	41589	44303	47230	50019	52763	56115	59372	63080	66611	71416	75652	80370	86317	92186	100121	106556	114393	123953	131922	142960	154380	168337	180482	195572	207687	237094	256536	289008	1570381	
A	291	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	291	10693	13148	15307	17942	20539	23460	26854	30156	33148	36528	39742	42657	45457	48487	51292	54172	57487	60884	64794	68347	73145	77517	82383	88447	94367	102241	108962	116969	126852	135113	146436	158252	172383	184942	200513	212942	242738	262468	295353	1585558	
A	292	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	292	10995	13501	15723	18422	21033	23986	27458	30747	33800	37168	40525	43585	46369	49359	52278	55241	58511	61902	65820	69427	74273	78704	83624	89694	95752	103961	110638	118769	128873	137140	148669	160255	174508	187140	202482	215167	245359	265119	298272	1586110	
A	293	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	293	10912	13460	15622	18346	20959	23950	27273	30581	33725	37043	40306	43273	46072	49141	51995	54974	58293	61647	65594	69212	74186	78719	83459	89462	95602	103655	110309	118244	128232	136529	147882	159766	173666	186230	201851	214254	244149	264086	296859	1571850	
A	294	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	294	11051	13621	15955	18675	21397	24445	27906	31322	34461	37865	41133	44215	47071	50290	53264	56167	59609	63055	67074	70896	75966	80554	85510	91799	97957	106229	113099	121368	131398	139755	151174	163174	177370	190200	206370	219128	249469	269653	303254	1584389	
A	295	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	295	11688	14323	16670	19505	22202	25411	29093	32503	35701	39199	42564	45681	48632	51675	54588	57733	61147	64633	68569	72307	77266	81833	87035	93167	99271	107495	114337	122614	132752	141203	152858	165127	179485	192363	208126	221045	251609	271778	305902	1586958	
A	296	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	296	11572	14210	16593	19400	22250	25385	28846	32277	35517	39039	42373	45578	48562	51637	54727	57858	61304	64772	68675	72356	77551	82039	87178	93484	99795	108182	115154	123514	133644	142304	153910	166450	180919	193949	209687	222496	253133	273378	307179	1573082	
A	297	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	297	11947	14768	17251	20163	23007	26166	29785	33249	36608	40163	43689	46910	49913	53081	56070	59228	62838	66508	70709	74546	79679	84410	89587	95978	102418	111089	118088	126589	136911	145511	157546	169778	184263	197332	213345	226267	257416	278022	311960	1586075	
A	298	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	298	11982	14773	17207	20143	23103	26419	30063	33554	37000	40679	44166	47308	50354	53587	56712	59932	63483	67022	71265	75105	80235	84932	90287	96695	103047	111725	118734	127272	137551	146413	158481	170935	185469	198553	214770	228055	259141	279912	314052	1586324	
A	299	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	299	12289	14951	17439	20346	23183	26473	30181	33775	37152	40758	44361	47612	50577	53709	56819	59870	63393	67025	71276	75133	80379	85093	90179	96678	103033	111721	118822	127333	137852	146548	158666	171061	185680	198929	215384	228620	259789	280410	314311	1572895	
T	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	0	30	52	127	210	392	452	514	610	732	927	1060	1195	1322	1534	1828	2322	2482	2918	3112	3610	3837	4345	4833	5184	5572	6238	6839	7389	8046	8632	9443	10363	11440	12785	14646	16367	18869	21503	25510	1372576	
T	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	1	48	88	180	263	393	472	554	651	766	959	1068	1156	1286	1450	1663	1931	2138	2345	2614	2968	3314	3799	4200	4624	5147	5899	6613	7347	8200	9004	9922	10934	12148	13633	15580	17535	20262	23208	27424	1592516	
T	2	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	2	54	97	183	270	418	486	575	702	869	1063	1187	1308	1479	1684	1918	2248	2497	2761	3074	3470	3860	4393	4886	5383	5977	6805	7566	8290	9246	10114	11083	12098	13391	14947	16938	18933	21585	24521	28830	1631434	
T	3	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	3	64	104	185	269	385	460	545	655	771	957	1072	1186	1329	1500	1712	2000	2192	2430	2710	3064	3371	3822	4264	4632	5052	5716	6359	6982	7704	8321	9254	10145	11253	12634	14347	16054	18416	20944	24920	1572835	
T	4	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	4	40	61	145	218	395	484	588	700	835	1046	1187	1346	1504	1726	1964	2286	2610	2977	3306	3802	4282	4870	5413	5927	6535	7490	8384	9118	10041	10964	11922	13019	14266	15938	18067	20043	22693	25558	29874	1604471	
T	5	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	5	17	38	87	137	291	367	481	600	726	929	1105	1270	1469	1715	2028	2392	2698	3066	3443	4058	4499	5314	6151	6550	7076	8142	9093	9753	10519	11356	12267	13449	14642	16399	18511	20348	23085	26018	30602	1597339	
T	6	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	6	21	43	101	155	318	397	459	584	691	846	969	1087	1232	1448	1696	2008	2230	2465	2750	3157	3506	4044	4583	4934	5392	6159	6887	7509	8241	8973	9826	10913	12094	13644	15571	17363	20019	22796	27181	1589139	
T	7	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	7	16	35	87	166	334	410	480	636	778	992	1170	1336	1519	1775	2121	2567	2903	3352	3758	4657	5133	6274	7458	7943	8542	9964	11293	12011	12846	13708	14692	16097	17343	19305	21679	23592	26590	29663	34457	1646023	
T	8	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	8	20	35	82	138	265	334	418	535	676	896	1024	1194	1363	1629	2023	2756	2961	3804	4090	5064	5448	6551	7492	7909	8471	9643	10615	11219	12021	12734	13630	14753	15885	17409	19534	21227	23694	26451	30994	1641644	
T	9	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	9	57	89	152	233	352	412	476	590	692	850	940	1041	1153	1315	1504	1760	1964	2163	2397	2732	3065	3513	3907	4315	4808	5498	6135	6764	7593	8321	9280	10275	11462	12958	14917	16809	19367	22268	26567	1609113	
T	10	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	10	27	52	103	171	300	382	439	556	683	872	1036	1197	1355	1564	1879	2256	2577	2922	3285	3906	4316	5277	6225	6672	7186	8445	9471	10176	10961	11741	12687	13897	15099	16691	18839	20655	23376	26130	30745	1643229	
T	11	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	11	30	51	101	171	294	358	417	494	583	702	807	919	1026	1182	1391	1635	1837	2053	2323	2702	2991	3529	4014	4384	4830	5567	6237	6828	7579	8256	9143	10115	11230	12708	14674	16600	19229	22001	26427	1631400	
T	12	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	12	29	46	98	162	308	387	457	552	656	784	901	1033	1192	1391	1689	2013	2283	2648	2937	3541	3913	4790	5707	6125	6665	7900	8951	9578	10386	11143	12024	13284	14550	16211	18478	20254	22990	25975	30709	1629439	
T	13	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	13	21	33	79	145	252	325	381	471	578	772	885	998	1140	1342	1577	1927	2153	2606	2870	3586	3894	4671	5423	5780	6259	7234	8103	8691	9429	10127	10959	12015	13124	14579	16623	18344	20900	23722	28206	1641549	
T	14	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	14	17	36	81	128	247	301	359	428	520	663	748	831	930	1071	1222	1452	1596	1800	1975	2318	2573	3014	3479	3832	4261	4968	5712	6272	6973	7692	8566	9590	10637	12082	14065	15748	18323	21187	25811	1634870	
T	15	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	15	21	39	95	153	268	329	385	474	590	764	869	1005	1160	1345	1572	1877	2078	2341	2625	3096	3437	4021	4619	4946	5391	6195	6983	7581	8331	9037	9932	11012	12143	13651	15693	17366	19983	22745	27333	1625749	
T	16	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	16	19	39	91	146	277	328	394	481	585	740	850	951	1074	1232	1413	1635	1829	2049	2284	2647	2940	3509	3961	4354	4795	5518	6260	6841	7550	8292	9096	10088	11206	12620	14546	16345	18891	21600	25864	1647010	
T	17	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	17	21	38	83	141	252	302	352	423	505	631	725	812	908	1014	1201	1402	1525	1723	1931	2237	2513	2868	3226	3584	4041	4668	5203	5818	6527	7214	8050	9004	10080	11500	13418	15117	17571	20297	24705	1634689	
T	18	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	18	21	56	99	151	249	308	355	441	538	671	755	831	933	1084	1232	1449	1630	1829	2034	2336	2626	2987	3343	3700	4129	4727	5341	5925	6683	7317	8159	9127	10263	11612	13554	15386	17957	20713	25095	1619097	
T	19	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	19	18	38	75	124	230	280	329	395	495	629	694	777	865	991	1159	1376	1525	1714	1931	2222	2478	2838	3238	3566	4019	4701	5368	5971	6742	7430	8265	9188	10345	11742	13763	15559	18123	21014	25602	1639674	
T	20	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	20	18	34	69	116	208	267	316	379	439	554	629	698	782	909	1059	1269	1411	1591	1792	2080	2355	2726	3103	3436	3872	4471	5100	5633	6369	7033	7907	8908	10047	11449	13471	15263	17935	20893	25419	1631405	
T	21	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	21	20	37	85	146	255	308	350	415	483	623	694	775	840	961	1116	1320	1450	1625	1806	2061	2293	2597	2900	3220	3580	4170	4738	5310	5992	6662	7433	8353	9408	10815	12637	14347	16829	19447	23775	1612416	
T	22	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	22	17	35	73	133	223	264	312	367	450	555	616	687	760	878	1028	1198	1329	1503	1662	1940	2172	2542	2910	3212	3595	4235	4854	5435	6132	6784	7571	8537	9631	11042	12933	14700	17328	20178	24804	1632626	
T	23	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	23	20	38	89	153	258	322	368	429	512	619	694	773	862	983	1129	1325	1477	1642	1821	2077	2344	2715	3028	3341	3755	4332	4926	5503	6221	6948	7797	8734	9840	11225	13164	14960	17460	20259	24968	1626281	
T	24	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	24	14	30	67	121	226	268	312	353	419	540	609	679	758	887	1010	1199	1334	1478	1645	1918	2149	2477	2838	3118	3459	4047	4581	5134	5789	6439	7254	8108	9202	10466	12207	13933	16294	18967	23279	1609830	
T	25	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	25	10	32	72	118	232	288	344	430	515	643	718	801	901	1039	1200	1396	1568	1735	1931	2194	2469	2793	3130	3449	3858	4448	5055	5648	6342	7009	7890	8830	9906	11205	13006	14768	17292	19916	24204	1627953	
T	26	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	26	15	26	69	116	232	282	330	406	485	619	710	782	873	1014	1199	1421	1577	1744	1953	2219	2485	2866	3284	3639	4071	4723	5359	5922	6645	7341	8169	9193	10269	11601	13507	15281	17818	20510	24751	1618237	
T	27	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	27	21	43	74	115	208	254	295	354	429	518	575	648	721	828	964	1136	1282	1465	1634	1910	2148	2514	2883	3205	3593	4236	4881	5430	6099	6794	7686	8648	9701	10968	12869	14621	17142	19896	24361	1604894	
T	28	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	28	11	28	73	123	202	243	302	360	431	544	587	645	733	837	941	1108	1229	1366	1536	1796	2028	2351	2674	2967	3328	3840	4428	4958	5586	6176	7021	7975	9088	10434	12296	14058	16654	19446	23858	1625873	
T	29	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	29	18	33	76	119	190	239	279	333	396	505	574	659	730	842	965	1121	1261	1421	1562	1814	2039	2387	2702	3002	3392	3976	4547	5055	5751	6380	7200	8139	9214	10496	12315	14186	16617	19405	23702	1616520	
T	30	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	30	10	17	59	108	195	231	278	326	401	522	596	672	745	864	984	1147	1264	1416	1572	1820	2048	2393	2716	3001	3350	3851	4369	4905	5605	6274	7089	7917	9079	10437	12400	14210	16699	19359	23693	1603779	
T	31	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	31	13	33	86	135	223	244	277	330	406	515	577	639	717	812	973	1135	1272	1421	1577	1807	2017	2319	2619	2898	3272	3843	4381	4927	5589	6215	6968	7881	8939	10305	12166	13956	16386	19069	23342	1622987	
T	32	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	32	9	25	67	103	182	204	245	286	346	442	504	565	634	739	851	1006	1141	1292	1451	1687	1907	2198	2491	2796	3162	3697	4239	4783	5502	6147	7034	8066	9127	10396	12172	13929	16428	19084	23380	1613145	
T	33	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	33	8	25	58	102	174	214	257	311	372	475	532	594	653	741	834	988	1092	1223	1353	1560	1763	2049	2318	2591	2942	3384	3859	4385	5003	5630	6430	7256	8300	9556	11277	12879	15296	17821	21984	1598858	
T	34	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	34	6	19	52	91	150	177	214	250	313	411	478	545	620	718	831	1005	1123	1262	1408	1632	1851	2183	2456	2748	3094	3589	4098	4693	5352	5978	6820	7709	8859	10203	12021	13797	16312	18906	23182	1619442	
T	35	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	35	8	20	70	118	183	217	242	302	372	462	505	565	633	731	841	1008	1123	1265	1427	1615	1841	2135	2423	2741	3141	3688	4237	4757	5413	6072	6917	7779	8934	10217	12031	13890	16356	19031	23362	1611665	
T	36	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	36	14	36	70	117	174	201	231	279	331	432	492	545	605	695	813	961	1085	1217	1399	1612	1834	2126	2463	2736	3104	3658	4208	4706	5379	5971	6788	7680	8709	9973	11802	13624	16110	18774	23081	1600300	
T	37	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	37	14	28	56	93	185	225	258	300	362	478	527	595	662	756	893	1043	1165	1306	1472	1696	1918	2220	2493	2804	3154	3709	4250	4813	5514	6157	6989	7863	9004	10311	12178	13981	16437	19045	23367	1620557	
T	38	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	38	4	10	40	68	144	185	224	269	327	412	462	519	571	658	768	916	1027	1163	1288	1485	1705	2001	2307	2572	2949	3469	3982	4496	5194	5784	6618	7464	8528	9804	11662	13460	15868	18392	22678	1612919	
T	39	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	39	8	21	51	87	161	193	236	285	349	442	494	543	593	662	776	918	1037	1174	1319	1531	1741	2042	2304	2604	2992	3498	3982	4555	5161	5806	6594	7444	8532	9768	11689	13440	15889	18449	22660	1598979	
T	40	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	40	4	14	41	82	139	172	206	253	312	401	458	510	564	639	742	875	985	1127	1281	1508	1735	2040	2314	2604	2976	3554	4092	4633	5286	5952	6758	7626	8696	9960	11789	13589	16048	18661	23019	1618655	
T	41	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	41	7	20	46	96	173	210	253	301	360	454	499	540	605	689	812	938	1037	1157	1297	1512	1700	1989	2271	2565	2891	3428	3920	4432	5029	5650	6420	7306	8340	9577	11435	13180	15603	18323	22519	1612109	
T	42	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	42	16	32	59	88	146	177	209	256	309	400	450	526	592	676	769	907	1005	1114	1258	1476	1685	1951	2248	2508	2847	3340	3823	4347	4999	5573	6371	7282	8384	9630	11390	13078	15527	18041	22186	1598874	
T	43	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	43	4	12	29	63	124	151	187	220	291	376	420	465	524	621	734	864	978	1107	1250	1460	1652	1926	2232	2501	2864	3365	3847	4353	5006	5592	6412	7314	8428	9666	11487	13292	15721	18370	22538	1617660	
T	44	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	44	8	19	46	77	142	165	206	257	305	381	440	495	550	622	726	855	987	1105	1267	1469	1673	1957	2239	2530	2860	3369	3892	4401	5048	5668	6404	7230	8310	9533	11316	12997	15405	18077	22278	1608678	
T	45	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	45	8	16	47	73	140	161	183	217	263	337	395	441	498	605	708	852	940	1057	1201	1422	1628	1930	2217	2489	2839	3370	3859	4401	5059	5669	6450	7325	8387	9715	11499	13192	15617	18261	22499	1597895	
T	46	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	46	9	22	50	76	131	149	176	215	254	319	367	427	502	589	678	792	888	1017	1151	1342	1562	1867	2119	2422	2738	3260	3750	4301	4930	5572	6368	7251	8388	9672	11536	13374	15890	18522	22897	1619171	
T	47	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	47	6	13	38	73	125	158	193	249	307	387	436	488	553	638	744	884	1004	1125	1271	1479	1666	1965	2239	2535	2861	3352	3845	4388	5091	5799	6603	7508	8622	9923	11789	13642	16087	18747	23069	1609322	
T	48	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	48	5	16	46	70	140	174	200	236	287	362	405	465	523	610	717	867	980	1115	1261	1491	1671	1943	2255	2542	2904	3465	3956	4492	5154	5801	6600	7539	8658	9989	11862	13686	16100	18827	23176	1597560	
T	49	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	49	6	12	41	62	119	145	170	209	267	352	407	472	540	624	726	847	963	1099	1271	1471	1650	1935	2225	2504	2865	3358	3876	4410	5137	5754	6575	7471	8634	9980	11879	13743	16317	19024	23465	1617397	
T	50	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
T	50	5	14	38	68	126	157	197	237	302	374	438	503	571	667	778	897	1018	1153	1300	1506	1704	2026	2326	2641	3005	3558	4067	4608	5284	5990	6864	7803	8974	10304	12203	14086	16698	19451	23856	1611156	
T	51	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
