.	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	18	119998	120014	121057	184833	340828	501673	622200	787349	964790	1144085	1383020	1590633	1887920	2167522	2574279	2966845	3427523	3934213	4539446	5310501	5999338	7100576	8099548	9432661	10877893	12213002	14307564	16430680	19154900	21475596	25092631	29821363	35619321	44244022	57246262	91990237	318340377	345857620	
.	19	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	19	64819	64820	65223	129685	295808	466184	594600	769887	956552	1145579	1394125	1612593	1921205	2213286	2631235	3038329	3509619	4032642	4649836	5438401	6142843	7261861	8281497	9634887	11099499	12455370	14577171	16724754	19476070	21827009	25478545	30239167	36075302	44755727	57831605	92726114	318653373	345857620	
.	20	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	20	3347	3348	3795	68816	234990	407446	535741	711529	899235	1088748	1338898	1556713	1866028	2158657	2578854	2987337	3460797	3986254	4607474	5402735	6113030	7242282	8270607	9633882	11110844	12478517	14616313	16783642	19557133	21924633	25609758	30412942	36297417	45047862	58222182	93301823	318970226	345857620	
.	21	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	21	331	332	785	64721	226126	393325	517830	689251	872520	1059141	1306218	1521218	1827325	2117711	2534840	2940121	3411950	3935339	4553581	5344656	6051271	7175564	8200189	9556604	11028996	12393522	14524639	16685843	19455544	21816070	25496985	30290100	36168979	44917761	58087194	93243287	319106747	345857620	
.	22	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	22	1374	1379	1856	65163	225334	391580	515426	687020	871559	1057849	1305650	1522292	1829174	2121009	2539651	2948303	3422047	3947350	4566254	5360343	6070383	7194942	8221082	9579524	11052563	12420824	14558243	16719156	19486935	21855673	25535954	30330173	36206503	44961500	58134312	93313722	319209847	345857620	
.	23	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	23	1249	1251	1668	65032	224799	391088	514157	686370	870434	1057389	1305879	1521539	1829851	2120623	2541263	2950422	3423319	3949596	4570285	5362954	6074094	7199268	8226405	9585661	11058283	12427035	14563365	16722751	19493947	21864905	25547772	30348175	36232761	44999244	58187047	93407550	319414491	345857620	
.	24	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	24	214194	214195	214676	279998	443644	613693	740005	915336	1103088	1293264	1544397	1765963	2077927	2375611	2800558	3216565	3694097	4228348	4855105	5657655	6376233	7510446	8551838	9920926	11403058	12786799	14941307	17113479	19895295	22287871	25995222	30813560	36720744	45528133	58763678	94132089	319713979	345857620	
.	25	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	25	9623	9626	10062	75908	238331	406781	531763	706534	893479	1082787	1335333	1554960	1867303	2165160	2588747	3004283	3484489	4018578	4647977	5453217	6174827	7315308	8362650	9739080	11230611	12621848	14788620	16975825	19777178	22189681	25919482	30765608	36712994	45584010	58916469	94544760	320221336	345857620	
.	26	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	26	2930	2935	3492	69994	235345	407223	533051	711004	900812	1093346	1349158	1572283	1888953	2189496	2621544	3042073	3529254	4070212	4706259	5520351	6249223	7401398	8457685	9846632	11347500	12750187	14932474	17130828	19947932	22371216	26121576	30997885	36968363	45880992	59254303	94970518	320412773	345857620	
.	27	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	27	221	223	661	67247	232855	404742	531710	709694	900589	1093228	1350567	1575004	1893308	2195994	2627676	3050103	3537125	4081161	4718500	5535058	6265850	7418779	8478811	9870600	11374825	12781348	14966403	17167854	19990688	22420992	26177344	31058725	37030983	45960625	59351912	95115860	320624529	345857620	
.	28	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	28	205806	205814	206361	274049	439573	613069	739679	919381	1111326	1305952	1565870	1791466	2113113	2416239	2853092	3280491	3773625	4321480	4965718	5791341	6531937	7697815	8767259	10168835	11687608	13107210	15308419	17525093	20363594	22806388	26584423	31491806	37487455	46452314	59888070	95703495	320812544	345857620	
.	29	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	29	15439	15448	15907	82356	246265	417431	542650	720083	911071	1104924	1362583	1586975	1906292	2209113	2645001	3071667	3563381	4112255	4754365	5579292	6316881	7478396	8549663	9951123	11465471	12884212	15085653	17302168	20140707	22590785	26375903	31287513	37298326	46292168	59760122	95727847	321022757	345857620	
.	30	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	30	15422	15426	15925	84062	252664	427703	555516	737037	931285	1127047	1388951	1617177	1940925	2247854	2687914	3119208	3614597	4167370	4814089	5643276	6385798	7553959	8632293	10040325	11563628	12989966	15204532	17428418	20275538	22732882	26528142	31449772	37474896	46482802	59976646	96014608	321155144	345857620	
.	31	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	31	33295	33297	33811	103245	273587	451127	580941	763966	959220	1156830	1421187	1650902	1975556	2284331	2724706	3157470	3653023	4208206	4856198	5686275	6430417	7603787	8683783	10094288	11617611	13047834	15266496	17494914	20343202	22807421	26611725	31543991	37578990	46619496	60141068	96254959	321348535	345857620	
.	32	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	32	35990	35995	36487	106534	278067	456943	587081	771551	969056	1168415	1433319	1664699	1991515	2303534	2747378	3183782	3685150	4245348	4899630	5737588	6487819	7664204	8753678	10173528	11707711	13149443	15383564	17621763	20485613	22967345	26793234	31748397	37815217	46886146	60460007	96689038	321579179	345857620	
.	33	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	33	36061	36112	37534	108906	279495	457420	587223	770257	965910	1163634	1428402	1658375	1986128	2295572	2739128	3175260	3674557	4232636	4885670	5720867	6469571	7648152	8737403	10156049	11690141	13129951	15362879	17600478	20469441	22951584	26780334	31738133	37804553	46896483	60488432	96754717	321726688	345857620	
.	34	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	34	18999	19001	19533	88907	261704	440897	571852	756914	953882	1153452	1420188	1653856	1983491	2296322	2743460	3182754	3685443	4250405	4907279	5748575	6503331	7687262	8785081	10211778	11753895	13205385	15451131	17700645	20579533	23076836	26923548	31904540	37997936	47131222	60778259	97187362	321988053	345857620	
.	35	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	35	8722	8748	9775	82917	261331	445681	580079	770074	972767	1178111	1450129	1688467	2024546	2343154	2797384	3245094	3753489	4325437	4990123	5841191	6604760	7801669	8913936	10354859	11908901	13374180	15635424	17899781	20794707	23310885	27183752	32187745	38308675	47482669	61174886	97685956	322169204	345857620	
.	36	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	36	8683	8688	9223	81477	258531	444138	578249	768486	972114	1177894	1451903	1690937	2027431	2347714	2806781	3255747	3767123	4342166	5012089	5870945	6638240	7843661	8959494	10404372	11966921	13438342	15712540	17988766	20895681	23424916	27313305	32337161	38478822	47692375	61429414	98081870	322337946	345857620	
.	37	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	37	361	374	1051	73320	250317	434756	567362	757579	960030	1165130	1438228	1676229	2012693	2332667	2789509	3238394	3750425	4325786	4995735	5853335	6623019	7828584	8946589	10395538	11956613	13432254	15707196	17988080	20901873	23435009	27332487	32364590	38514913	47748963	61516717	98258256	322526641	345857620	
.	38	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	38	209392	209400	209922	281251	455159	637522	768445	956627	1158007	1360957	1633045	1869218	2205688	2523083	2978926	3426694	3936924	4509624	5177700	6032406	6798467	8001036	9113933	10559672	12120268	13590607	15866757	18142339	21054885	23584188	27471780	32508347	38657571	47886750	61662854	98363741	322616356	345857620	
.	39	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	39	1487	1492	2085	77353	260360	450484	588066	784655	994532	1206990	1488376	1734316	2080307	2410592	2879755	3339063	3863422	4452418	5136148	6012703	6798599	8024039	9162577	10633903	12217978	13716794	16027743	18333490	21281398	23849942	27789860	32865130	39067919	48384984	62259143	99183744	322928490	345857620	
.	40	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	40	5738	5742	6238	81532	263919	454483	591118	787108	996870	1208555	1489967	1735743	2082241	2413829	2882960	3345784	3868771	4458717	5142661	6019301	6805493	8031920	9173208	10643423	12228087	13731520	16044479	18350415	21294073	23864402	27808665	32884846	39088858	48401829	62277294	99235876	323044126	345857620	
.	41	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	41	241963	241966	242563	318726	503978	696642	834940	1033452	1245633	1460278	1746188	1993920	2343827	2677392	3151585	3616640	4146121	4740999	5430446	6314491	7108751	8343396	9493777	10976027	12571690	14085198	16410335	18729218	21688736	24273625	28235670	33338212	39572183	48927860	62856099	99965013	323308441	345857620	
.	42	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	42	5029	5032	5580	82976	272290	469176	611185	814552	1030426	1248661	1538034	1790989	2145739	2484187	2964523	3439444	3973671	4577425	5273378	6168377	6969538	8216253	9381506	10876090	12484244	14011453	16356803	18691520	21669145	24275496	28262929	33394730	39660156	49065673	63063018	100288297	323486646	345857620	
.	43	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	43	665	683	1366	79782	268459	465465	606218	810221	1025796	1243544	1534520	1787544	2143808	2483603	2965592	3442294	3980566	4586077	5285669	6182912	6988259	8242979	9411649	10914049	12529775	14063251	16415615	18761790	21753033	24368876	28370754	33517913	39807025	49253189	63295428	100615565	323670472	345857620	
.	44	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	44	618	621	1172	81362	274653	476060	620662	827734	1048313	1269808	1565422	1822898	2184823	2529576	3018286	3502079	4045636	4658461	5365883	6273759	7087576	8350385	9528883	11039892	12665753	14209013	16577665	18935643	21942199	24574939	28597244	33764847	40076137	49556871	63638233	101051627	323867949	345857620	
.	45	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	45	701	706	1305	81629	277263	480529	626054	835128	1057004	1281526	1577701	1838290	2201477	2548896	3038226	3523321	4067947	4684209	5391830	6300801	7116938	8381482	9566557	11077771	12704798	14252866	16626507	18985135	21994789	24637896	28669607	33839705	40160314	49658845	63762979	101292206	324048998	345857620	
.	46	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	46	240118	240128	240735	322746	520604	726677	873948	1085337	1309863	1536227	1836659	2097589	2464271	2814208	3308861	3796516	4344500	4964830	5678167	6592809	7412204	8684868	9874854	11393473	13029230	14582332	16970520	19340686	22359870	25011424	29057720	34248491	40590699	50120140	64272259	101884684	324256530	345857620	
.	47	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	47	1106	1115	1772	86150	289959	500530	651903	869460	1100921	1332285	1639284	1906367	2280365	2637148	3141890	3641630	4200459	4832219	5558137	6489411	7323492	8613862	9824507	11367431	13021986	14600739	17014687	19409404	22459249	25134922	29220870	34453736	40844459	50449981	64690617	102470618	324470201	345857620	
.	48	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	48	2903	2925	3673	88050	288034	497025	645009	858959	1087234	1316084	1620299	1885046	2257842	2612734	3114719	3611093	4167451	4797015	5520292	6450011	7283965	8574236	9781671	11322129	12977418	14555159	16969890	19365040	22412057	25094294	29183767	34422924	40815325	50437921	64694817	102529191	324558270	345857620	
.	49	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	49	3774	3780	4375	90137	295339	509969	662359	881687	1115669	1351357	1662020	1933676	2312364	2673443	3182821	3687222	4252419	4891803	5624787	6564212	7406115	8710366	9931048	11485463	13155563	14748096	17180580	19591101	22661532	25359708	29470806	34726166	41148514	50800870	65108582	103055818	324778878	345857620	
.	50	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	50	2914	2933	3731	91969	303287	523976	679861	905160	1143820	1383492	1699682	1976331	2360745	2729060	3245958	3759833	4332133	4980051	5723654	6673763	7525065	8839001	10073764	11640877	13321919	14931190	17381760	19813228	22901264	25620195	29759553	35048993	41499159	51205492	65578960	103666300	324973727	345855613	
.	51	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	51	1795	1801	2464	91205	303185	524241	680400	906629	1145448	1385346	1703653	1980832	2368409	2738541	3257881	3774595	4349084	5001048	5747645	6704910	7561523	8881797	10124570	11704215	13395749	15012315	17475542	19914313	23017201	25751824	29905879	35215806	41697322	51442867	65866633	104092940	325191156	345853465	
.	52	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	52	6590	6599	7211	96185	308153	530685	688238	916171	1156919	1399812	1720429	1999959	2388231	2761332	3286300	3806129	4384172	5039333	5790642	6751764	7616495	8945560	10195384	11779306	13479988	15106371	17581379	20031121	23144736	25890794	30062370	35392823	41897444	51676909	66148408	104454768	325364608	345851230	
.	53	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	53	6770	6781	7471	99112	317381	544305	704337	936686	1181998	1428968	1754837	2039296	2436741	2815784	3347196	3875559	4461712	5125405	5886788	6860325	7731642	9073548	10337031	11933220	13645219	15284849	17779713	20241767	23370497	26135315	30329788	35676311	42204836	52023232	66537675	104926308	325526320	345848690	
.	54	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	54	6797	6804	7472	101203	324994	557450	721166	958504	1209276	1461031	1792738	2082396	2484589	2869675	3408537	3944484	4537955	5210614	5979045	6962008	7844551	9200189	10477680	12086860	13814981	15467003	17982091	20462354	23612115	26397943	30623306	36000150	42564359	52431767	67013422	105549628	325728854	345846034	
.	55	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	55	282	300	1080	97824	327603	566955	735957	980173	1237137	1494665	1834554	2131533	2542572	2935313	3484746	4031373	4634372	5318401	6098117	7094823	7989050	9357492	10649730	12276294	14020142	15688797	18226727	20727469	23904097	26710647	30966319	36375065	42975757	52893205	67533587	106191902	325906789	345843151	
.	56	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	56	79	86	824	99116	332319	575201	745194	991829	1252449	1512902	1855109	2153438	2567617	2963432	3516233	4065579	4673541	5361579	6147142	7152474	8050270	9428101	10726888	12363000	14115206	15793636	18339669	20852418	24042383	26859786	31133487	36564232	43191157	53141704	67826314	106598051	326094427	345839915	
.	57	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	57	108	119	873	98290	330407	571737	741144	986427	1245393	1504834	1846264	2143576	2555543	2950393	3502763	4051917	4656909	5346115	6130796	7133507	8033444	9412324	10712192	12349310	14099255	15778058	18328202	20841171	24029975	26853771	31134254	36565576	43197206	53165123	67878510	106725246	326228034	345836356	
.	58	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	58	17505	17509	18256	116836	349730	591826	761416	1008593	1268477	1527574	1871470	2170439	2585207	2982359	3537612	4088880	4698719	5389304	6175425	7183521	8085519	9466153	10770863	12412802	14167784	15854858	18411082	20930095	24123352	26953203	31241875	36683348	43325635	53314323	68039814	106923013	326291014	345832008	
.	59	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	59	89388	89453	90814	195326	441846	697276	875911	1134302	1405946	1678616	2034994	2344759	2773664	3184516	3756689	4326300	4952222	5662564	6470213	7502956	8428720	9838253	11171252	12841405	14628072	16345838	18940784	21496689	24732708	27604826	31945124	37438338	44142445	54214329	69057487	108135573	326637596	345827366	
