.	19	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	19	749888	749889	749897	750078	752501	758187	764452	776603	803714	828155	854626	862127	871024	875240	911360	947118	981898	1035660	1063237	1087945	1123731	1208816	1236189	1315400	1375257	1460681	1585405	1685350	1799882	1967261	2030117	2432849	2485344	2920372	3241479	3480531	4573869	5273434	9048798	
.	20	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	20	764593	764596	764616	764758	767976	776111	786110	802102	831427	849664	867886	877785	891009	894489	941448	977242	1002440	1042164	1068209	1095326	1128406	1206040	1233366	1298119	1358075	1425456	1552506	1639046	1753969	1901784	1969996	2364950	2421182	2872303	3218078	3440812	4556862	5245694	9048798	
.	21	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	21	770616	770617	770640	770794	773420	779635	787439	801343	831119	855072	878333	886628	896745	900589	941446	979021	1011288	1058827	1086651	1111317	1146009	1231453	1258693	1332591	1392237	1474204	1599546	1699360	1814433	1978198	2045973	2459069	2515623	2970179	3312965	3552541	4692133	5389032	9048798	
.	22	2	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	22	781416	781432	781589	783925	789404	796327	809457	839123	865912	894199	901819	910847	914842	953276	991436	1028064	1080418	1108593	1132812	1168345	1259159	1286855	1364979	1425465	1516087	1639007	1747334	1863009	2034982	2104013	2528699	2586639	3047478	3392018	3641547	4787221	5491576	9048798	
.	23	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	23	791279	791281	791290	791458	793927	799304	805810	818536	847903	875637	905157	912522	920898	924978	961963	1001351	1039920	1093796	1121949	1145796	1181576	1275761	1303516	1382555	1442973	1537893	1660594	1772903	1890834	2065801	2135694	2565188	2624700	3089686	3437263	3692152	4845092	5558376	9048798	
.	24	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	24	799802	799804	799818	799987	802281	807605	813997	826051	853880	879667	909417	916516	924623	928733	964884	1003204	1042404	1094774	1122975	1146728	1183009	1279068	1307026	1384659	1447106	1546767	1667942	1785061	1902301	2079974	2151731	2587491	2648957	3118631	3471681	3732958	4890373	5615338	9048798	
.	25	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	25	812889	812894	812909	813104	816651	825370	835693	853389	884229	904441	925025	935072	946913	950455	998639	1037943	1066069	1105489	1134313	1159999	1195817	1282053	1309668	1374227	1437625	1517915	1640359	1742629	1860646	2018100	2095876	2521786	2587683	3077099	3457927	3700743	4890354	5596245	9048798	
.	26	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	26	818163	818164	818175	818375	821405	828114	836044	850889	881370	907046	933376	941754	951017	955020	997047	1038259	1073657	1119485	1149767	1174060	1211372	1306807	1335336	1407239	1470871	1566267	1687341	1803650	1923229	2095890	2175290	2616260	2685450	3175042	3555514	3816168	5024396	5735862	9048798	
.	27	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	27	824833	824835	824864	825071	827748	833941	841041	854809	884699	911621	941690	949608	957758	962147	1002150	1043921	1084438	1133325	1163847	1187814	1225976	1327155	1355975	1430462	1494790	1598285	1718774	1842924	1963507	2144030	2226045	2676328	2747569	3243324	3627098	3897432	5116221	5833874	9048798	
.	28	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	28	833147	833149	833163	833379	835848	841733	848410	861802	891378	918710	951000	958484	966333	970753	1008747	1051231	1094007	1144365	1174644	1198868	1237845	1343561	1372724	1447674	1513417	1624129	1742745	1873774	1994804	2181172	2264488	2724829	2798933	3300564	3689089	3965178	5185995	5911387	9048798	
.	29	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	29	844349	844353	844370	844607	847023	853283	859861	873466	903255	929995	962663	970171	977791	982321	1019286	1062256	1106376	1155690	1186308	1210213	1248388	1356382	1385887	1461281	1526610	1641168	1758064	1893713	2015145	2205007	2290116	2756221	2832500	3339945	3732556	4014149	5236242	5967489	9048798	
.	30	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	30	858824	858830	858850	859104	862701	871910	882050	901044	933263	955384	978086	988149	999017	1002711	1053088	1096433	1127310	1165723	1197475	1223431	1261822	1359201	1387822	1452290	1517960	1612528	1731297	1850897	1974170	2143167	2234503	2694780	2775228	3304910	3726845	3990515	5246578	5956839	9048798	
.	31	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
