.	22	578	30363	300785	654134	1025607	1440235	1914032	2491733	3185271	3967588	4978542	6171339	7642542	9559802	11601061	13994022	17094012	20819389	25414988	30390972	36520754	43570731	51629669	60812448	70889162	82233981	96293242	111469145	129959158	151836184	180248461	213181772	268131878	402912437	895066934	974087485	
.	23	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	23	574	30210	300424	652255	1023233	1437318	1909627	2486753	3179865	3961644	4970103	6161354	7631778	9545508	11584524	13975445	17074150	20790826	25370390	30338108	36450539	43482964	51523993	60692310	70750150	82085340	96122364	111279613	129761699	151639044	180038388	212999178	267983171	402754169	894650770	974087485	
.	24	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	24	765	33245	319882	692626	1082746	1517560	2010192	2608802	3327457	4132677	5164080	6384792	7881442	9824413	11894413	14322287	17448204	21194179	25803875	30807208	36942793	44006298	52059526	61244961	71330082	82703449	96767033	111956171	130475421	152414477	180830781	213880572	268952418	403595137	894136786	974087485	
.	25	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	25	895	34010	322412	695350	1087367	1522519	2015904	2614835	3332495	4137527	5170987	6392435	7886993	9827535	11890457	14315339	17433235	21175309	25777956	30777400	36905580	43957756	52003973	61170166	71237825	82610753	96654118	111829988	130338407	152274576	180672066	213752829	268858389	403496732	893823173	974087485	
.	26	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	26	719	33374	332017	719627	1124384	1574286	2085292	2700779	3437763	4264082	5317722	6562585	8084629	10054647	12146782	14603939	17751263	21517135	26142963	31172239	37316209	44402142	52473815	61664542	71764995	83166869	97249696	112462200	131010092	153007111	181436073	214573001	269683959	404139041	893424691	974087485	
.	27	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	27	769	34796	336014	727937	1135689	1590129	2103763	2722302	3464845	4297343	5356616	6609462	8136643	10114071	12217007	14684606	17838792	21609749	26247456	31278079	37431418	44521729	52597878	61793754	71895437	83304472	97388986	112600513	131162365	153199648	181638325	214868231	270086776	404603120	893070318	974087485	
.	28	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	28	737	35677	338649	730685	1140774	1596343	2111307	2730629	3473072	4303788	5361214	6612198	8135912	10110914	12204743	14665068	17810590	21567455	26186238	31205108	37340339	44411473	52460066	61628252	71705083	83086880	97142161	112329310	130867819	152865807	181280814	214462387	269639078	404088657	892705749	974087485	
